level,kode_bps,nama_bps,kode_dagri,nama_dagri,parent_kode_bps,periode_merge,fetched_at,province_kode_bps
kabupaten,3207,KAB. CIAMIS,32.07,KABUPATEN CIAMIS,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3208,KAB. KUNINGAN,32.08,KABUPATEN KUNINGAN,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3209,KAB. CIREBON,32.09,KABUPATEN CIREBON,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3210,KAB. MAJALENGKA,32.10,KABUPATEN MAJALENGKA,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3211,KAB. SUMEDANG,32.11,KABUPATEN SUMEDANG,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3212,KAB. INDRAMAYU,32.12,KABUPATEN INDRAMAYU,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3213,KAB. SUBANG,32.13,KABUPATEN SUBANG,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3214,KAB. PURWAKARTA,32.14,KABUPATEN PURWAKARTA,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3215,KAB. KARAWANG,32.15,KABUPATEN KARAWANG,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3216,KAB. BEKASI,32.16,KABUPATEN BEKASI,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3217,KAB. BANDUNG BARAT,32.17,KABUPATEN BANDUNG BARAT,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3218,KAB. PANGANDARAN,32.18,KABUPATEN PANGANDARAN,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3271,KOTA BOGOR,32.71,KOTA BOGOR,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3272,KOTA SUKABUMI,32.72,KOTA SUKABUMI,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3273,KOTA BANDUNG,32.73,KOTA BANDUNG,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3274,KOTA CIREBON,32.74,KOTA CIREBON,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3275,KOTA BEKASI,32.75,KOTA BEKASI,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3276,KOTA DEPOK,32.76,KOTA DEPOK,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3277,KOTA CIMAHI,32.77,KOTA CIMAHI,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3278,KOTA TASIKMALAYA,32.78,KOTA TASIKMALAYA,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3279,KOTA BANJAR,32.79,KOTA BANJAR,32,2024_1.2025,2025-09-20T05:37:07+00:00,32
kabupaten,3301,KAB. CILACAP,33.01,KABUPATEN CILACAP,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3302,KAB. BANYUMAS,33.02,KABUPATEN BANYUMAS,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3303,KAB. PURBALINGGA,33.03,KABUPATEN PURBALINGGA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3304,KAB. BANJARNEGARA,33.04,KABUPATEN BANJARNEGARA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3305,KAB. KEBUMEN,33.05,KABUPATEN KEBUMEN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3306,KAB. PURWOREJO,33.06,KABUPATEN PURWOREJO,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3307,KAB. WONOSOBO,33.07,KABUPATEN WONOSOBO,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3308,KAB. MAGELANG,33.08,KABUPATEN MAGELANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3309,KAB. BOYOLALI,33.09,KABUPATEN BOYOLALI,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3310,KAB. KLATEN,33.10,KABUPATEN KLATEN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3311,KAB. SUKOHARJO,33.11,KABUPATEN SUKOHARJO,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3312,KAB. WONOGIRI,33.12,KABUPATEN WONOGIRI,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3313,KAB. KARANGANYAR,33.13,KABUPATEN KARANGANYAR,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3314,KAB. SRAGEN,33.14,KABUPATEN SRAGEN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3315,KAB. GROBOGAN,33.15,KABUPATEN GROBOGAN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3316,KAB. BLORA,33.16,KABUPATEN BLORA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3317,KAB. REMBANG,33.17,KABUPATEN REMBANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3318,KAB. PATI,33.18,KABUPATEN PATI,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3319,KAB. KUDUS,33.19,KABUPATEN KUDUS,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3320,KAB. JEPARA,33.20,KABUPATEN JEPARA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3321,KAB. DEMAK,33.21,KABUPATEN DEMAK,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3322,KAB. SEMARANG,33.22,KABUPATEN SEMARANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3323,KAB. TEMANGGUNG,33.23,KABUPATEN TEMANGGUNG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3324,KAB. KENDAL,33.24,KABUPATEN KENDAL,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3325,KAB. BATANG,33.25,KABUPATEN BATANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3326,KAB. PEKALONGAN,33.26,KABUPATEN PEKALONGAN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3327,KAB. PEMALANG,33.27,KABUPATEN PEMALANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3328,KAB. TEGAL,33.28,KABUPATEN TEGAL,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3329,KAB. BREBES,33.29,KABUPATEN BREBES,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3371,KOTA MAGELANG,33.71,KOTA MAGELANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3372,KOTA SURAKARTA,33.72,KOTA SURAKARTA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3373,KOTA SALATIGA,33.73,KOTA SALATIGA,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3374,KOTA SEMARANG,33.74,KOTA SEMARANG,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3375,KOTA PEKALONGAN,33.75,KOTA PEKALONGAN,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3376,KOTA TEGAL,33.76,KOTA TEGAL,33,2024_1.2025,2025-09-20T05:37:07+00:00,33
kabupaten,3401,KAB. KULON PROGO,34.01,KABUPATEN KULON PROGO,34,2024_1.2025,2025-09-20T05:37:07+00:00,34
kabupaten,3402,KAB. BANTUL,34.02,KABUPATEN BANTUL,34,2024_1.2025,2025-09-20T05:37:07+00:00,34
kabupaten,3403,KAB. GUNUNGKIDUL,34.03,KABUPATEN GUNUNGKIDUL,34,2024_1.2025,2025-09-20T05:37:07+00:00,34
kabupaten,3404,KAB. SLEMAN,34.04,KABUPATEN SLEMAN,34,2024_1.2025,2025-09-20T05:37:07+00:00,34
kabupaten,3471,KOTA YOGYAKARTA,34.71,KOTA YOGYAKARTA,34,2024_1.2025,2025-09-20T05:37:07+00:00,34
kabupaten,3501,KAB. PACITAN,35.01,KABUPATEN PACITAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3502,KAB. PONOROGO,35.02,KABUPATEN PONOROGO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3503,KAB. TRENGGALEK,35.03,KABUPATEN TRENGGALEK,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3504,KAB. TULUNGAGUNG,35.04,KABUPATEN TULUNGAGUNG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3505,KAB. BLITAR,35.05,KABUPATEN BLITAR,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3506,KAB. KEDIRI,35.06,KABUPATEN KEDIRI,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3507,KAB. MALANG,35.07,KABUPATEN MALANG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3508,KAB. LUMAJANG,35.08,KABUPATEN LUMAJANG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3509,KAB. JEMBER,35.09,KABUPATEN JEMBER,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3510,KAB. BANYUWANGI,35.10,KABUPATEN BANYUWANGI,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3511,KAB. BONDOWOSO,35.11,KABUPATEN BONDOWOSO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3512,KAB. SITUBONDO,35.12,KABUPATEN SITUBONDO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3513,KAB. PROBOLINGGO,35.13,KABUPATEN PROBOLINGGO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3514,KAB. PASURUAN,35.14,KABUPATEN PASURUAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3515,KAB. SIDOARJO,35.15,KABUPATEN SIDOARJO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3516,KAB. MOJOKERTO,35.16,KABUPATEN MOJOKERTO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3517,KAB. JOMBANG,35.17,KABUPATEN JOMBANG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3518,KAB. NGANJUK,35.18,KABUPATEN NGANJUK,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3519,KAB. MADIUN,35.19,KABUPATEN MADIUN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3520,KAB. MAGETAN,35.20,KABUPATEN MAGETAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3521,KAB. NGAWI,35.21,KABUPATEN NGAWI,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3522,KAB. BOJONEGORO,35.22,KABUPATEN BOJONEGORO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3523,KAB. TUBAN,35.23,KABUPATEN TUBAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3524,KAB. LAMONGAN,35.24,KABUPATEN LAMONGAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3525,KAB. GRESIK,35.25,KABUPATEN GRESIK,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3526,KAB. BANGKALAN,35.26,KABUPATEN BANGKALAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3527,KAB. SAMPANG,35.27,KABUPATEN SAMPANG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3528,KAB. PAMEKASAN,35.28,KABUPATEN PAMEKASAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3529,KAB. SUMENEP,35.29,KABUPATEN SUMENEP,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3571,KOTA KEDIRI,35.71,KOTA KEDIRI,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3572,KOTA BLITAR,35.72,KOTA BLITAR,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3573,KOTA MALANG,35.73,KOTA MALANG,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3574,KOTA PROBOLINGGO,35.74,KOTA PROBOLINGGO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3575,KOTA PASURUAN,35.75,KOTA PASURUAN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3576,KOTA MOJOKERTO,35.76,KOTA MOJOKERTO,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3577,KOTA MADIUN,35.77,KOTA MADIUN,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3578,KOTA SURABAYA,35.78,KOTA SURABAYA,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3579,KOTA BATU,35.79,KOTA BATU,35,2024_1.2025,2025-09-20T05:37:07+00:00,35
kabupaten,3601,KAB. PANDEGLANG,36.01,KABUPATEN PANDEGLANG,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3602,KAB. LEBAK,36.02,KABUPATEN LEBAK,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3603,KAB. TANGERANG,36.03,KABUPATEN TANGERANG,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3604,KAB. SERANG,36.04,KABUPATEN SERANG,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3671,KOTA TANGERANG,36.71,KOTA TANGERANG,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3672,KOTA CILEGON,36.72,KOTA CILEGON,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3673,KOTA SERANG,36.73,KOTA SERANG,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,3674,KOTA TANGERANG SELATAN,36.74,KOTA TANGERANG SELATAN,36,2024_1.2025,2025-09-20T05:37:07+00:00,36
kabupaten,5101,KAB. JEMBRANA,51.01,KABUPATEN JEMBRANA,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5102,KAB. TABANAN,51.02,KABUPATEN TABANAN,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5103,KAB. BADUNG,51.03,KABUPATEN BADUNG,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5104,KAB. GIANYAR,51.04,KABUPATEN GIANYAR,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5105,KAB. KLUNGKUNG,51.05,KABUPATEN KLUNGKUNG,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5106,KAB. BANGLI,51.06,KABUPATEN BANGLI,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5107,KAB. KARANGASEM,51.07,KABUPATEN KARANGASEM,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5108,KAB. BULELENG,51.08,KABUPATEN BULELENG,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5171,KOTA DENPASAR,51.71,KOTA DENPASAR,51,2024_1.2025,2025-09-20T05:37:07+00:00,51
kabupaten,5201,KAB. LOMBOK BARAT,52.01,KABUPATEN LOMBOK BARAT,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5202,KAB. LOMBOK TENGAH,52.02,KABUPATEN LOMBOK TENGAH,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5203,KAB. LOMBOK TIMUR,52.03,KABUPATEN LOMBOK TIMUR,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5204,KAB. SUMBAWA,52.04,KABUPATEN SUMBAWA,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5205,KAB. DOMPU,52.05,KABUPATEN DOMPU,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5206,KAB. BIMA,52.06,KABUPATEN BIMA,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5207,KAB. SUMBAWA BARAT,52.07,KABUPATEN SUMBAWA BARAT,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5208,KAB. LOMBOK UTARA,52.08,KABUPATEN LOMBOK UTARA,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5271,KOTA MATARAM,52.71,KOTA MATARAM,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5272,KOTA BIMA,52.72,KOTA BIMA,52,2024_1.2025,2025-09-20T05:37:07+00:00,52
kabupaten,5301,KAB. SUMBA BARAT,53.12,KABUPATEN SUMBA BARAT,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5302,KAB. SUMBA TIMUR,53.11,KABUPATEN SUMBA TIMUR,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5303,KAB. KUPANG,53.01,KABUPATEN KUPANG,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5304,KAB TIMOR TENGAH SELATAN,53.02,KAB TIMOR TENGAH SELATAN,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5305,KAB. TIMOR TENGAH UTARA,53.03,KABUPATEN TIMOR TENGAH UTARA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5306,KAB. BELU,53.04,KABUPATEN BELU,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5307,KAB. ALOR,53.05,KABUPATEN ALOR,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5308,KAB. LEMBATA,53.13,KABUPATEN LEMBATA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5309,KAB. FLORES TIMUR,53.06,KABUPATEN FLORES TIMUR,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5310,KAB. SIKKA,53.07,KABUPATEN SIKKA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5311,KAB. ENDE,53.08,KABUPATEN ENDE,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5312,KAB. NGADA,53.09,KABUPATEN NGADA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5313,KAB. MANGGARAI,53.10,KABUPATEN MANGGARAI,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5314,KAB. ROTE NDAO,53.14,KABUPATEN ROTE NDAO,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5315,KAB. MANGGARAI BARAT,53.15,KABUPATEN MANGGARAI BARAT,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5316,KAB. SUMBA TENGAH,53.17,KABUPATEN SUMBA TENGAH,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5317,KAB. SUMBA BARAT DAYA,53.18,KABUPATEN SUMBA BARAT DAYA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5318,KAB. NAGEKEO,53.16,KABUPATEN NAGEKEO,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5319,KAB. MANGGARAI TIMUR,53.19,KABUPATEN MANGGARAI TIMUR,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5320,KAB. SABU RAIJUA,53.20,KABUPATEN SABU RAIJUA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5321,KAB. MALAKA,53.21,KABUPATEN MALAKA,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,5371,KOTA KUPANG,53.71,KOTA KUPANG,53,2024_1.2025,2025-09-20T05:37:07+00:00,53
kabupaten,6101,KAB. SAMBAS,61.01,KABUPATEN SAMBAS,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6102,KAB. BENGKAYANG,61.07,KABUPATEN BENGKAYANG,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6103,KAB. LANDAK,61.08,KABUPATEN LANDAK,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6104,KAB. MEMPAWAH,61.02,KABUPATEN MEMPAWAH,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6105,KAB. SANGGAU,61.03,KABUPATEN SANGGAU,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6106,KAB. KETAPANG,61.04,KABUPATEN KETAPANG,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6107,KAB. SINTANG,61.05,KABUPATEN SINTANG,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6108,KAB. KAPUAS HULU,61.06,KABUPATEN KAPUAS HULU,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6109,KAB. SEKADAU,61.09,KABUPATEN SEKADAU,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6110,KAB. MELAWI,61.10,KABUPATEN MELAWI,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6111,KAB. KAYONG UTARA,61.11,KABUPATEN KAYONG UTARA,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6112,KAB. KUBU RAYA,61.12,KABUPATEN KUBU RAYA,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6171,KOTA PONTIANAK,61.71,KOTA PONTIANAK,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6172,KOTA SINGKAWANG,61.72,KOTA SINGKAWANG,61,2024_1.2025,2025-09-20T05:37:07+00:00,61
kabupaten,6201,KAB. KOTAWARINGIN BARAT,62.01,KABUPATEN KOTAWARINGIN BARAT,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6202,KAB. KOTAWARINGIN TIMUR,62.02,KABUPATEN KOTAWARINGIN TIMUR,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6203,KAB. KAPUAS,62.03,KABUPATEN KAPUAS,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6204,KAB. BARITO SELATAN,62.04,KABUPATEN BARITO SELATAN,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6205,KAB. BARITO UTARA,62.05,KABUPATEN BARITO UTARA,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6206,KAB. SUKAMARA,62.08,KABUPATEN SUKAMARA,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6207,KAB. LAMANDAU,62.09,KABUPATEN LAMANDAU,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6208,KAB. SERUYAN,62.07,KABUPATEN SERUYAN,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6209,KAB. KATINGAN,62.06,KABUPATEN KATINGAN,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6210,KAB. PULANG PISAU,62.11,KABUPATEN PULANG PISAU,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6211,KAB. GUNUNG MAS,62.10,KABUPATEN GUNUNG MAS,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6212,KAB. BARITO TIMUR,62.13,KABUPATEN BARITO TIMUR,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6213,KAB. MURUNG RAYA,62.12,KABUPATEN MURUNG RAYA,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6271,KOTA PALANGKARAYA,62.71,KOTA PALANGKARAYA,62,2024_1.2025,2025-09-20T05:37:07+00:00,62
kabupaten,6301,KAB. TANAH LAUT,63.01,KABUPATEN TANAH LAUT,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
