level,kode_bps,nama_bps,kode_dagri,nama_dagri,parent_kode_bps,periode_merge,fetched_at,province_kode_bps
kabupaten,6302,KAB. KOTABARU,63.02,KABUPATEN KOTABARU,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6303,KAB. BANJAR,63.03,KABUPATEN BANJAR,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6304,KAB. BARITO KUALA,63.04,KABUPATEN BARITO KUALA,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6305,KAB. TAPIN,63.05,KABUPATEN TAPIN,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6306,KAB. HULU SUNGAI SELATAN,63.06,KABUPATEN HULU SUNGAI SELATAN,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6307,KAB. HULU SUNGAI TENGAH,63.07,KABUPATEN HULU SUNGAI TENGAH,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6308,KAB. HULU SUNGAI UTARA,63.08,KABUPATEN HULU SUNGAI UTARA,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6309,KAB. TABALONG,63.09,KABUPATEN TABALONG,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6310,KAB. TANAH BUMBU,63.10,KABUPATEN TANAH BUMBU,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6311,KAB. BALANGAN,63.11,KABUPATEN BALANGAN,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6371,KOTA BANJARMASIN,63.71,KOTA BANJARMASIN,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6372,KOTA BANJARBARU,63.72,KOTA BANJARBARU,63,2024_1.2025,2025-09-20T05:37:07+00:00,63
kabupaten,6401,KAB. PASER,64.01,KABUPATEN PASER,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6402,KAB. KUTAI BARAT,64.07,KABUPATEN KUTAI BARAT,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6403,KAB. KUTAI KARTANEGARA,64.02,KABUPATEN KUTAI KARTANEGARA,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6404,KAB. KUTAI TIMUR,64.08,KABUPATEN KUTAI TIMUR,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6405,KAB. BERAU,64.03,KABUPATEN BERAU,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6409,KAB. PENAJAM PASER UTARA,64.09,KABUPATEN PENAJAM PASER UTARA,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6411,KAB. MAHAKAM ULU,64.11,KABUPATEN MAHAKAM ULU,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6471,KOTA BALIKPAPAN,64.71,KOTA BALIKPAPAN,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6472,KOTA SAMARINDA,64.72,KOTA SAMARINDA,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6474,KOTA BONTANG,64.74,KOTA BONTANG,64,2024_1.2025,2025-09-20T05:37:07+00:00,64
kabupaten,6501,KAB. MALINAU,65.02,KABUPATEN MALINAU,65,2024_1.2025,2025-09-20T05:37:07+00:00,65
kabupaten,6502,KAB. BULUNGAN,65.01,KABUPATEN BULUNGAN,65,2024_1.2025,2025-09-20T05:37:07+00:00,65
kabupaten,6503,KAB. TANA TIDUNG,65.04,KABUPATEN TANA TIDUNG,65,2024_1.2025,2025-09-20T05:37:07+00:00,65
kabupaten,6504,KAB. NUNUKAN,65.03,KABUPATEN NUNUKAN,65,2024_1.2025,2025-09-20T05:37:07+00:00,65
kabupaten,6571,KOTA TARAKAN,65.71,KOTA TARAKAN,65,2024_1.2025,2025-09-20T05:37:07+00:00,65
kabupaten,7101,KAB. BOLAANG MONGONDOW,71.01,KABUPATEN BOLAANG MONGONDOW,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7102,KAB. MINAHASA,71.02,KABUPATEN MINAHASA,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7103,KAB. KEPULAUAN SANGIHE,71.03,KABUPATEN KEPULAUAN SANGIHE,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7104,KAB. KEPULAUAN TALAUD,71.04,KABUPATEN KEPULAUAN TALAUD,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7105,KAB. MINAHASA SELATAN,71.05,KABUPATEN MINAHASA SELATAN,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7106,KAB. MINAHASA UTARA,71.06,KABUPATEN MINAHASA UTARA,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7107,KAB. BOLAANG MONGONDOW UTARA,71.08,KABUPATEN BOLAANG MONGONDOW UTARA,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7108,KAB. KEP. SIAU TAGULANDANG BIARO,71.09,KABUPATEN KEP. SIAU TAGULANDANG BIARO,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7109,KAB. MINAHASA TENGGARA,71.07,KABUPATEN MINAHASA TENGGARA,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7110,KAB. BOLAANG MONGONDOW SELATAN,71.11,KABUPATEN BOLAANG MONGONDOW SELATAN,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7111,KAB. BOLAANG MONGONDOW TIMUR,71.10,KABUPATEN BOLAANG MONGONDOW TIMUR,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7171,KOTA MANADO,71.71,KOTA MANADO,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7172,KOTA BITUNG,71.72,KOTA BITUNG,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7173,KOTA TOMOHON,71.73,KOTA TOMOHON,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7174,KOTA KOTAMOBAGU,71.74,KOTA KOTAMOBAGU,71,2024_1.2025,2025-09-20T05:37:07+00:00,71
kabupaten,7201,KAB. BANGGAI KEPULAUAN,72.07,KABUPATEN BANGGAI KEPULAUAN,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7202,KAB. BANGGAI,72.01,KABUPATEN BANGGAI,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7203,KAB. MOROWALI,72.06,KABUPATEN MOROWALI,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7204,KAB. POSO,72.02,KABUPATEN POSO,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7205,KAB. DONGGALA,72.03,KABUPATEN DONGGALA,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7206,KAB. TOLI TOLI,72.04,KABUPATEN TOLI-TOLI,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7207,KAB. BUOL,72.05,KABUPATEN BUOL,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7208,KAB. PARIGI MOUTONG,72.08,KABUPATEN PARIGI MOUTONG,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7209,KAB. TOJO UNA UNA,72.09,KABUPATEN TOJO UNA UNA,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7210,KAB. SIGI,72.10,KABUPATEN SIGI,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7211,KAB. BANGGAI LAUT,72.11,KABUPATEN BANGGAI LAUT,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7212,KAB. MOROWALI UTARA,72.12,KABUPATEN MOROWALI UTARA,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7271,KOTA PALU,72.71,KOTA PALU,72,2024_1.2025,2025-09-20T05:37:07+00:00,72
kabupaten,7301,KAB. KEPULAUAN SELAYAR,73.01,KABUPATEN KEPULAUAN SELAYAR,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7302,KAB. BULUKUMBA,73.02,KABUPATEN BULUKUMBA,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7303,KAB. BANTAENG,73.03,KABUPATEN BANTAENG,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7304,KAB. JENEPONTO,73.04,KABUPATEN JENEPONTO,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7305,KAB. TAKALAR,73.05,KABUPATEN TAKALAR,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7306,KAB. GOWA,73.06,KABUPATEN GOWA,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7307,KAB. SINJAI,73.07,KABUPATEN SINJAI,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7308,KAB. MAROS,73.09,KABUPATEN MAROS,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7309,KAB. PANGKAJENE DAN KEPULAUAN,73.10,KABUPATEN PANGKAJENE DAN KEPULAUAN,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7310,KAB. BARRU,73.11,KABUPATEN BARRU,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7311,KAB. BONE,73.08,KABUPATEN BONE,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7312,KAB. SOPPENG,73.12,KABUPATEN SOPPENG,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7313,KAB. WAJO,73.13,KABUPATEN WAJO,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7314,KAB. SIDENRENG RAPPANG,73.14,KABUPATEN SIDENRENG RAPPANG,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7315,KAB. PINRANG,73.15,KABUPATEN PINRANG,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7316,KAB. ENREKANG,73.16,KABUPATEN ENREKANG,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7317,KAB. LUWU,73.17,KABUPATEN LUWU,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7318,KAB. TANA TORAJA,73.18,KABUPATEN TANA TORAJA,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7322,KAB. LUWU UTARA,73.22,KABUPATEN LUWU UTARA,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7325,KAB. LUWU TIMUR,73.24,KABUPATEN LUWU TIMUR,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7326,KAB. TORAJA UTARA,73.26,KABUPATEN TORAJA UTARA,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7371,KOTA MAKASSAR,73.71,KOTA MAKASSAR,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7372,KOTA PAREPARE,73.72,KOTA PAREPARE,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7373,KOTA PALOPO,73.73,KOTA PALOPO,73,2024_1.2025,2025-09-20T05:37:07+00:00,73
kabupaten,7401,KAB. BUTON,74.04,KABUPATEN BUTON,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7402,KAB. MUNA,74.03,KABUPATEN MUNA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7403,KAB. KONAWE,74.02,KABUPATEN KONAWE,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7404,KAB. KOLAKA,74.01,KABUPATEN KOLAKA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7405,KAB. KONAWE SELATAN,74.05,KABUPATEN KONAWE SELATAN,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7406,KAB. BOMBANA,74.06,KABUPATEN BOMBANA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7407,KAB. WAKATOBI,74.07,KABUPATEN WAKATOBI,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7408,KAB. KOLAKA UTARA,74.08,KABUPATEN KOLAKA UTARA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7409,KAB. BUTON UTARA,74.10,KABUPATEN BUTON UTARA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7410,KAB. KONAWE UTARA,74.09,KABUPATEN KONAWE UTARA,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7411,KAB. KOLAKA TIMUR,74.11,KABUPATEN KOLAKA TIMUR,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7412,KAB. KONAWE KEPULAUAN,74.12,KABUPATEN KONAWE KEPULAUAN,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7413,KAB. MUNA BARAT,74.13,KABUPATEN MUNA BARAT,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7414,KAB. BUTON TENGAH,74.14,KABUPATEN BUTON TENGAH,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7415,KAB. BUTON SELATAN,74.15,KABUPATEN BUTON SELATAN,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7471,KOTA KENDARI,74.71,KOTA KENDARI,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7472,KOTA BAU BAU,74.72,KOTA BAU BAU,74,2024_1.2025,2025-09-20T05:37:07+00:00,74
kabupaten,7501,KAB. BOALEMO,75.02,KABUPATEN BOALEMO,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7502,KAB. GORONTALO,75.01,KABUPATEN GORONTALO,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7503,KAB. POHUWATO,75.04,KABUPATEN POHUWATO,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7504,KAB. BONE BOLANGO,75.03,KABUPATEN BONE BOLANGO,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7505,KAB. GORONTALO UTARA,75.05,KABUPATEN GORONTALO UTARA,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7571,KOTA GORONTALO,75.71,KOTA GORONTALO,75,2024_1.2025,2025-09-20T05:37:07+00:00,75
kabupaten,7601,KAB. MAJENE,76.05,KABUPATEN MAJENE,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,7602,KAB. POLEWALI MANDAR,76.04,KABUPATEN POLEWALI MANDAR,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,7603,KAB. MAMASA,76.03,KABUPATEN MAMASA,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,7604,KAB. MAMUJU,76.02,KABUPATEN MAMUJU,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,7605,KAB. PASANGKAYU,76.01,KABUPATEN PASANGKAYU,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,7606,KAB. MAMUJU TENGAH,76.06,KABUPATEN MAMUJU TENGAH,76,2024_1.2025,2025-09-20T05:37:07+00:00,76
kabupaten,8101,KAB. KEPULAUAN TANIMBAR,81.03,KABUPATEN KEPULAUAN TANIMBAR,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8102,KAB. MALUKU TENGGARA,81.02,KABUPATEN MALUKU TENGGARA,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8103,KAB. MALUKU TENGAH,81.01,KABUPATEN MALUKU TENGAH,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8104,KAB. BURU,81.04,KABUPATEN BURU,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8105,KAB. KEPULAUAN ARU,81.07,KABUPATEN KEPULAUAN ARU,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8106,KAB. SERAM BAGIAN BARAT,81.06,KABUPATEN SERAM BAGIAN BARAT,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8107,KAB. SERAM BAGIAN TIMUR,81.05,KABUPATEN SERAM BAGIAN TIMUR,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8108,KAB. MALUKU BARAT DAYA,81.08,KABUPATEN MALUKU BARAT DAYA,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8109,KAB. BURU SELATAN,81.09,KABUPATEN BURU SELATAN,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8171,KOTA AMBON,81.71,KOTA AMBON,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8172,KOTA TUAL,81.72,KOTA TUAL,81,2024_1.2025,2025-09-20T05:37:07+00:00,81
kabupaten,8201,KAB. HALMAHERA BARAT,82.01,KABUPATEN HALMAHERA BARAT,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8202,KAB. HALMAHERA TENGAH,82.02,KABUPATEN HALMAHERA TENGAH,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8203,KAB. KEPULAUAN SULA,82.05,KABUPATEN KEPULAUAN SULA,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8204,KAB. HALMAHERA SELATAN,82.04,KABUPATEN HALMAHERA SELATAN,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8205,KAB. HALMAHERA UTARA,82.03,KABUPATEN HALMAHERA UTARA,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8206,KAB. HALMAHERA TIMUR,82.06,KABUPATEN HALMAHERA TIMUR,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8207,KAB. PULAU MOROTAI,82.07,KABUPATEN PULAU MOROTAI,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8208,KAB. PULAU TALIABU,82.08,KABUPATEN PULAU TALIABU,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8271,KOTA TERNATE,82.71,KOTA TERNATE,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,8272,KOTA TIDORE KEPULAUAN,82.72,KOTA TIDORE KEPULAUAN,82,2024_1.2025,2025-09-20T05:37:07+00:00,82
kabupaten,9101,KAB. FAK FAK,92.03,KABUPATEN FAK FAK,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9102,KAB. KAIMANA,92.08,KABUPATEN KAIMANA,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9103,KAB. TELUK WONDAMA,92.07,KABUPATEN TELUK WONDAMA,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9104,KAB. TELUK BINTUNI,92.06,KABUPATEN TELUK BINTUNI,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9105,KAB. MANOKWARI,92.02,KABUPATEN MANOKWARI,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9111,KAB. MANOKWARI SELATAN,92.11,KABUPATEN MANOKWARI SELATAN,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9112,KAB. PEGUNUNGAN ARFAK,92.12,KABUPATEN PEGUNUNGAN ARFAK,91,2024_1.2025,2025-09-20T05:37:07+00:00,91
kabupaten,9201,KAB. RAJA AMPAT,96.03,KABUPATEN RAJA AMPAT,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9202,KAB. SORONG,96.01,KABUPATEN SORONG,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9203,KAB. SORONG SELATAN,96.02,KABUPATEN SORONG SELATAN,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9204,KAB. MAYBRAT,96.05,KABUPATEN MAYBRAT,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9205,KAB. TAMBRAUW,96.04,KABUPATEN TAMBRAUW,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9271,KOTA SORONG,96.71,KOTA SORONG,92,2024_1.2025,2025-09-20T05:37:07+00:00,92
kabupaten,9403,KAB. JAYAPURA,91.03,KABUPATEN JAYAPURA,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9408,KAB. KEPULAUAN YAPEN,91.05,KABUPATEN KEPULAUAN YAPEN,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9409,KAB. BIAK NUMFOR,91.06,KABUPATEN BIAK NUMFOR,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9419,KAB. SARMI,91.10,KABUPATEN SARMI,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9420,KAB. KEEROM,91.11,KABUPATEN KEEROM,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9426,KAB. WAROPEN,91.15,KABUPATEN WAROPEN,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9427,KAB. SUPIORI,91.19,KABUPATEN SUPIORI,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9428,KAB. MAMBERAMO RAYA,91.20,KABUPATEN MAMBERAMO RAYA,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9471,KOTA JAYAPURA,91.71,KOTA JAYAPURA,94,2024_1.2025,2025-09-20T05:37:07+00:00,94
kabupaten,9501,KAB. MERAUKE,93.01,KABUPATEN MERAUKE,95,2024_1.2025,2025-09-20T05:37:07+00:00,95
kabupaten,9502,KAB. BOVEN DIGOEL,93.02,KABUPATEN BOVEN DIGOEL,95,2024_1.2025,2025-09-20T05:37:07+00:00,95
kabupaten,9503,KAB. MAPPI,93.03,KABUPATEN MAPPI,95,2024_1.2025,2025-09-20T05:37:07+00:00,95
kabupaten,9504,KAB. ASMAT,93.04,KABUPATEN ASMAT,95,2024_1.2025,2025-09-20T05:37:07+00:00,95
kabupaten,9601,KAB. MIMIKA,94.04,KABUPATEN MIMIKA,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9602,KAB. DOGIYAI,94.06,KABUPATEN DOGIYAI,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9603,KAB. DEIYAI,94.08,KABUPATEN DEIYAI,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9604,KAB. NABIRE,94.01,KABUPATEN NABIRE,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9605,KAB. PANIAI,94.03,KABUPATEN PANIAI,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9606,KAB. INTAN JAYA,94.07,KABUPATEN INTAN JAYA,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9607,KAB. PUNCAK,94.05,KABUPATEN PUNCAK,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9608,KAB. PUNCAK JAYA,94.02,KABUPATEN PUNCAK JAYA,96,2024_1.2025,2025-09-20T05:37:07+00:00,96
kabupaten,9701,KAB. NDUGA,95.08,KABUPATEN NDUGA,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9702,KAB. JAYAWIJAYA,95.01,KABUPATEN JAYAWIJAYA,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9703,KAB. LANNY JAYA,95.07,KABUPATEN LANNY JAYA,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9704,KAB. TOLIKARA,95.04,KABUPATEN TOLIKARA,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9705,KAB. MAMBERAMO TENGAH,95.05,KABUPATEN MAMBERAMO TENGAH,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9706,KAB. YALIMO,95.06,KABUPATEN YALIMO,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9707,KAB. YAHUKIMO,95.03,KABUPATEN YAHUKIMO,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
kabupaten,9708,KAB. PEGUNUNGAN BINTANG,95.02,KAB PEGUNUNGAN BINTANG,97,2024_1.2025,2025-09-20T05:37:07+00:00,97
